iter,opt,CBCFW_pgap,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_pgap,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_pgap,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_pgap,FFW_dual,FFW_dgap,FFW_time,FAFW_pgap,FAFW_dual,FAFW_dgap,FAFW_time
438,1.998569499733222e6,227.7359613997396,1.9983581771297916e6,439.05856483022217,1.061062585,226.68813639436848,1.9983242807701125e6,471.90709950382006,1.053554136,9.986106306314468e-7,1.9985694951033494e6,0.004630871117115021,1.029894786,228.11670833383687,1.998321533954556e6,476.0824869996868,0.92379392,9.967479854822159e-7,1.9985694945516102e6,0.005182608496397734,0.835917348
439,1.998569499733222e6,227.15038741775788,1.9983027058324458e6,493.9442881938885,1.062683249,225.9973725627642,1.9982398194596446e6,555.6776461401314,1.055265165,9.986106306314468e-7,1.9985694902910488e6,0.009443171671591699,1.031625922,227.60586369945668,1.998395202321304e6,401.9032756173983,0.925794468,9.944196790456772e-7,1.9985694954816499e6,0.0042525664903223515,0.83635205
440,1.998569499733222e6,226.67787443078123,1.9983591020634829e6,437.07554416995845,1.064322691,225.46711484226398,1.998288603234068e6,506.3636139963055,1.059656213,9.976793080568314e-7,1.998569496714058e6,0.0030201614717952907,1.033339228,227.26345989550464,1.9983427950026845e6,453.96819043299183,0.927696514,9.953510016202927e-7,1.9985694976948053e6,0.002039412036538124,0.838650341
441,1.998569499733222e6,226.12667499040253,1.9983229974040643e6,472.6290041480097,1.068687139,224.83969987020828,1.9982663836431187e6,527.9557899733773,1.061349845,9.958166629076004e-7,1.9985694823640073e6,0.017370210523949936,1.034782192,226.7434031229932,1.9983223192744358e6,473.92386190919206,0.929691938,9.94885340332985e-7,1.99856949553225e6,0.004201966803520918,0.839828128
442,1.998569499733222e6,225.64551842887886,1.998342599112141e6,452.5461395099992,1.070363642,224.31947222468443,1.998360296821802e6,433.5223836446239,1.063015464,9.962823241949081e-7,1.9985694978189461e6,0.0019152720924466848,1.036720947,226.21324083325453,1.9983445434314087e6,451.1695426465012,0.931731087,9.94885340332985e-7,1.9985694935848564e6,0.006149360444396734,0.842383067
443,1.998569499733222e6,225.09568082285114,1.9983188308916327e6,475.76452241206425,1.072001033,223.82587535330094,1.9983301777196773e6,463.14788889791816,1.064778281,9.98144969344139e-7,1.9985694944375544e6,0.005296665738569573,1.041076882,225.6649279447738,1.998350998603872e6,444.1660572947003,0.933978931,9.939540177583694e-7,1.9985694970288645e6,0.002705351449549198,0.844562185
444,1.998569499733222e6,224.6557865969371,1.9983560170944566e6,438.1384253622382,1.073632281,223.45959389791824,1.9983877552582792e6,405.20406884068507,1.066512983,9.972136467695236e-7,1.9985694912392453e6,0.008494973939377815,1.042723951,225.30048509291373,1.9983436987131806e6,451.1015051342547,0.940030528,9.953510016202927e-7,1.9985694963937174e6,0.0033404999412596226,0.845687185
445,1.998569499733222e6,224.3199329271447,1.998378133111982e6,415.68655416724505,1.075403374,223.12801079521887,1.9984128792165301e6,379.74852748707053,1.070765712,9.967479854822159e-7,1.9985694951416238e6,0.004592594981659204,1.044478008,224.83418248337694,1.9984207079004035e6,373.6260153017938,0.942203686,9.94885340332985e-7,1.99856949519607e6,0.0045381467789411545,0.847756584
446,1.998569499733222e6,223.73207528633066,1.998314572951079e6,478.65885742907994,1.080664381,222.6899142859038,1.9983804647252494e6,411.7249222584651,1.072418191,9.967479854822159e-7,1.9985694923891984e6,0.007345020247157663,1.046099847,224.51541510340758,1.9983678710147087e6,426.1441336167045,0.944234556,9.94885340332985e-7,1.9985694974787347e6,0.0022554821334779263,0.848983684
447,1.998569499733222e6,223.33691397751682,1.9983827191228883e6,410.1175243112084,1.082334134,222.29178439243697,1.9983981958273896e6,393.59569022475625,1.074126076,9.976793080568314e-7,1.9985694943966207e6,0.005337599053746089,1.047688633,224.02091712108813,1.998357173792045e6,436.34685829794034,0.946214608,9.953510016202927e-7,1.9985694973463211e6,0.002387896180152893,0.85111521
448,1.998569499733222e6,222.91025097924285,1.998391962827856e6,400.4471563451807,1.083961342,221.8151718347799,1.9983366678534094e6,454.6470516471891,1.075891677,9.972136467695236e-7,1.9985694920971212e6,0.0076370979368221015,1.051844535,223.53902515233494,1.998295657982294e6,497.3807760803029,0.948617145,9.953510016202927e-7,1.9985694953053868e6,0.004428830463439226,0.852503734
449,1.998569499733222e6,222.5456210107077,1.9983616310280224e6,430.41432621036074,1.085686531,221.29603775707074,1.9983293830437108e6,461.412727268209,1.077813004,9.98144969344139e-7,1.998569492446181e6,0.007288039108971134,1.05354266,222.9879077563528,1.9983317212037006e6,460.7664372776635,0.951235501,9.967479854822159e-7,1.9985694972105254e6,0.0025236932560801506,0.853794911
450,1.998569499733222e6,222.07656657719053,1.9983275714919358e6,464.0048078632972,1.090017175,220.923912829021,1.9983817059415062e6,408.7177045448043,1.082453349,9.967479854822159e-7,1.9985694904925677e6,0.009241651074262336,1.055142289,222.44296573731117,1.998313523787308e6,478.4189116512425,0.953990124,9.962823241949081e-7,1.998569497814353e6,0.0019198651425540447,0.856282165
451,1.998569499733222e6,221.59208867908455,1.9983378576676878e6,453.23415421313257,1.091964659,220.43006826355122,1.9983243336783738e6,465.5961231117544,1.084097089,9.967479854822159e-7,1.99856949474498e6,0.0049892386014107615,1.056871168,221.99361048894934,1.9982991615111916e6,492.33183251926675,0.955980269,9.958166629076004e-7,1.9985694768165988e6,0.022917618975043297,0.859035634
452,1.998569499733222e6,221.2232005756814,1.9983872155290048e6,403.50740479287924,1.093892016,220.01368936547078,1.9983600144161775e6,429.49900640989654,1.085730337,9.972136467695236e-7,1.9985694933251564e6,0.0064090626838151366,1.058574581,221.4776432744693,1.9982574640221763e6,533.5133543200791,0.957972373,9.953510016202927e-7,1.998569496580522e6,0.00315369525924325,0.860905822
453,1.998569499733222e6,220.6883070578333,1.9983431310119876e6,447.0570282921253,1.095607167,219.51669369474985,1.9983507031520023e6,438.3132749145152,1.087428163,9.976793080568314e-7,1.9985694972209933e6,0.0025132262671831995,1.063109865,220.9103608711157,1.9983641164276423e6,426.29366645077243,0.959968715,9.967479854822159e-7,1.9985694978552354e6,0.0018789833411574364,0.862702129
454,1.998569499733222e6,220.2608849282842,1.9983330264413343e6,456.7341768160113,1.097300232,219.09768399386667,1.998325577486946e6,463.0199302697729,1.091718303,9.972136467695236e-7,1.998569485983284e6,0.01375093511887826,1.064699373,220.50460477289744,1.998378836637359e6,411.16770063573495,0.961963654,9.972136467695236e-7,1.998569490087743e6,0.009646476246416569,0.864976367
455,1.998569499733222e6,219.97692917915992,1.998406008935988e6,383.46772641307325,1.101924747,218.5829305399675,1.9983345319645407e6,453.5506992211449,1.093376245,9.990762919187546e-7,1.998569496345078e6,0.003389142919331789,1.066659194,220.11983945569955,1.998391162803282e6,398.45676939561963,0.96391156,9.958166629076004e-7,1.9985694979107715e6,0.0018234462477266788,0.866799954
456,1.998569499733222e6,219.63981206878088,1.9984109039549618e6,378.2355903289863,1.103881425,218.13021161430515,1.9983268270819965e6,460.8028628396569,1.095120872,9.976793080568314e-7,1.998569486986333e6,0.012747886561555788,1.068415756,219.71206861524843,1.998402314955486e6,386.89684635121375,0.966013476,9.962823241949081e-7,1.9985694922726257e6,0.0074615925550460815,0.868981463
457,1.998569499733222e6,219.24001645925455,1.9983945819831127e6,394.1577665685618,1.105742399,217.6508795649279,1.998331527813738e6,455.62279904881143,1.096851905,9.962823241949081e-7,1.9985694902402093e6,0.009494008962064981,1.069968089,219.37031188164838,1.9983511529253065e6,437.7171197971329,0.968081369,9.94885340332985e-7,1.9985694974136474e6,0.002320569474250078,0.869557505
458,1.998569499733222e6,218.78773736930452,1.9983494955487996e6,438.79192179150414,1.107597303,217.26626945077442,1.9983987567628308e6,388.00923984195106,1.098689618,9.962823241949081e-7,1.9985694930881578e6,0.00664606035570614,1.074187281,218.94573130342178,1.998380765754812e6,407.6797097134404,0.970064823,9.953510016202927e-7,1.9985694975041798e6,0.0022300374694168568,0.870173045
459,1.998569499733222e6,218.32050554617308,1.9983059162657955e6,481.90397297256277,1.109746676,216.90250017610379,1.998382657013906e6,403.74521949206246,1.103000814,9.990762919187546e-7,1.9985694979137063e6,0.0018205147353000939,1.075968094,218.5750298651401,1.998328118319152e6,459.95644393516704,0.972109622,9.967479854822159e-7,1.9985694962655767e6,0.003468642011284828,0.872671547
460,1.998569499733222e6,217.70623371680267,1.9983061994514726e6,481.00651546602603,1.114289576,216.43216122337617,1.9983638501594076e6,422.0817350378202,1.104647532,9.976793080568314e-7,1.9985694829924922e6,0.016741727391490713,1.077635115,218.05785374087282,1.9983218350560586e6,465.722530904226,0.974067796,9.953510016202927e-7,1.9985694975618613e6,0.002172356005758047,0.874391683
461,1.998569499733222e6,217.29409040533938,1.9983618358454355e6,424.9579781918146,1.116091093,216.02148652472533,1.998339600059493e6,445.92116025366704,1.106366836,9.98144969344139e-7,1.998569497050467e6,0.002683753176825121,1.079241607,217.56702893669717,1.998341450830365e6,445.6159317935817,0.976066159,9.962823241949081e-7,1.9985694861127203e6,0.0136214978992939,0.876538159
462,1.998569499733222e6,216.98915199632756,1.9983846662314953e6,401.82265372306574,1.117813057,215.5160120006185,1.998355067490505e6,429.9482547174557,1.10817429,9.972136467695236e-7,1.9985694924834538e6,0.007250765338540077,1.080744007,217.16358820558526,1.9983560402592407e6,430.62306218687445,0.978049974,9.944196790456772e-7,1.9985694972447786e6,0.0024894378148019314,0.878046568
463,1.998569499733222e6,216.64362025097944,1.9983970797201472e6,389.06363332582987,1.119752874,215.00271748914383,1.9983162955983072e6,468.20685240387684,1.109795376,9.990762919187546e-7,1.9985694943602318e6,0.0053739892900921404,1.084923768,216.67516658897512,1.9983686816839091e6,417.49321590177715,0.980012674,9.958166629076004e-7,1.9985694953892035e6,0.004345014225691557,0.880333178
464,1.998569499733222e6,216.25127704232,1.9983833436422397e6,402.40736802466563,1.124443792,214.3665280987043,1.998269436591684e6,514.4296696368838,1.114367031,9.962823241949081e-7,1.9985694797976874e6,0.019936530821723863,1.086709403,216.2821526902262,1.9983781076680808e6,407.6742178313434,0.982125581,9.962823241949081e-7,1.998569495908467e6,0.003825751133263111,0.881819926
465,1.998569499733222e6,215.69112716498785,1.9983015559794193e6,483.63488096775836,1.126303931,213.97409991105087,1.9983499954954109e6,433.4783377220738,1.116055427,9.962823241949081e-7,1.9985694977188811e6,0.0020153370569460094,1.088283638,215.90278774988838,1.9983595165920858e6,425.88592888601124,0.984203526,9.953510016202927e-7,1.9985694965939224e6,0.003140294924378395,0.884040697
466,1.998569499733222e6,215.18871465162374,1.998357186934161e6,427.5015137125156,1.128190495,213.6544460610021,1.9984098641438305e6,373.29003545240266,1.117744998,9.986106306314468e-7,1.998569494739408e6,0.004994812567019835,1.089835085,215.41225193929859,1.998338728398893e6,446.1835862682201,0.986199641,9.967479854822159e-7,1.998569497554712e6,0.0021795067004859447,0.885550415
467,1.998569499733222e6,214.65530473995022,1.998321200111636e6,462.9549263259978,1.130124736,213.3329376357142,1.9983912968471125e6,391.5358237452456,1.119463334,9.976793080568314e-7,1.9985694951011073e6,0.004633112461306155,1.091746848,214.9422646050807,1.998302697272175e6,481.74472565203905,0.988211644,9.94885340332985e-7,1.9985694734561965e6,0.026278020348399878,0.887868739
468,1.998569499733222e6,214.1764618277084,1.9983356748681439e6,448.0013269057381,1.131845566,212.97469226759858,1.998426393400432e6,356.0810250575596,1.123737552,9.967479854822159e-7,1.9985694854627072e6,0.014271511376136914,1.09579304,214.31075894855894,1.9983011916881655e6,482.61880400497466,0.990103998,9.94885340332985e-7,1.9985694973020027e6,0.0024322140961885452,0.889405996
469,1.998569499733222e6,213.81431533838622,1.9983923975136871e6,390.9165348732495,1.136323661,212.64958291663788,1.9983772925336058e6,404.8567825326463,1.125370933,9.986106306314468e-7,1.998569483432983e6,0.016301237454172224,1.097582592,213.77914188918658,1.9983881357860346e6,395.1430890765041,0.992079545,9.94885340332985e-7,1.9985694868864152e6,0.01284780167043209,0.891689472
470,1.998569499733222e6,213.31135575217195,1.998327375563999e6,455.4355249752407,1.138251028,212.212628580397,1.9983590986861214e6,422.6136756808846,1.126994936,9.972136467695236e-7,1.998569497737716e6,0.0019965031533502042,1.099541444,213.42825143807568,1.9983620498460135e6,420.8781386464834,0.994070463,9.944196790456772e-7,1.998569497674189e6,0.002060027327388525,0.892218469
471,1.998569499733222e6,212.7960052199196,1.998305963406704e6,476.33233173791086,1.139998798,211.74878294137307,1.9983569471629981e6,424.30135316521046,1.128724248,9.976793080568314e-7,1.9985694954927028e6,0.004241516930051148,1.101139403,213.0280075429473,1.9983391183685958e6,443.40937216905877,0.996041297,9.962823241949081e-7,1.9985694979314841e6,0.001802734099328518,0.894439518
472,1.998569499733222e6,212.40834209299646,1.9983942350125408e6,387.673062774149,1.141999957,211.35363392229192,1.9983377490885777e6,443.1042785666068,1.130612585,9.986106306314468e-7,1.9985694933224954e6,0.006411725131329149,1.10280796,212.58911309973337,1.998338973426165e6,443.11542015662417,0.998185289,9.958166629076004e-7,1.9985694937414303e6,0.005992787424474955,0.894959205
473,1.998569499733222e6,212.0568216952961,1.998350879085046e6,430.67746987118153,1.143849996,210.90344578330405,1.9983556047992697e6,424.7983797355846,1.134843784,9.972136467695236e-7,1.9985694849758716e6,0.014758347533643246,1.10704055,212.08508507045917,1.998315823454305e6,465.76136398734525,1.000120657,9.944196790456772e-7,1.9985694967752527e6,0.0029589636251330376,0.895401155
474,1.998569499733222e6,211.73424778063782,1.9984000577493578e6,381.1762316447566,1.14852834,210.38669475563802,1.9983519891264387e6,427.8973015388474,1.136593204,9.967479854822159e-7,1.998569492171882e6,0.007562336773844436,1.108869915,211.63421136210673,1.9983821478747404e6,398.9860698436387,1.002177838,9.94885340332985e-7,1.9985694977086103e6,0.0020256065763533115,0.897727861
475,1.998569499733222e6,211.43089549965225,1.9984003090351354e6,380.6215935862565,1.15036324,210.07925867964514,1.9983812073381115e6,398.37165379009093,1.138272056,9.967479854822159e-7,1.9985694970076177e6,0.0027266008546575904,1.110756232,211.3030327523593,1.998359291887281e6,421.5108786933124,1.00411102,9.939540177583694e-7,1.9985694955993164e6,0.0041348994709551334,0.898238723
476,1.998569499733222e6,211.04189511272125,1.9984056378375639e6,374.90379077088437,1.152093087,209.81331392913125,1.9984344241676799e6,344.88887947113835,1.140007408,9.976793080568314e-7,1.998569489228773e6,0.010505446582101285,1.112331384,210.9246369919274,1.998359534229545e6,420.8901406689547,1.006102351,9.939540177583694e-7,1.9985694977808213e6,0.001953394617885351,0.898709716
477,1.998569499733222e6,210.66352634807117,1.9983833039146636e6,396.8593449064356,1.153985609,209.52100909524597,1.9984188838535827e6,360.13688873450155,1.141622918,9.98144969344139e-7,1.998569496811042e6,0.0029231779044494033,1.114107434,210.48124301829375,1.9983852616841947e6,394.7192920455709,1.00804172,9.944196790456772e-7,1.9985694982833657e6,0.0014508506283164024,0.90049331
478,1.998569499733222e6,210.35333391674794,1.9983847805107965e6,395.072556342202,1.158993856,209.19060605135746,1.9983899879297393e6,388.7024095339584,1.145921201,9.953510016202927e-7,1.998569497055459e6,0.002678758173715323,1.118551622,210.05969400587492,1.9984088491928629e6,370.71023436496034,1.012652428,9.93022695183754e-7,1.9985694821300893e6,0.017604125663638115,0.902768919
479,1.998569499733222e6,209.9111618429888,1.9983608750071968e6,418.53588786826003,1.160955202,208.84743369487114,1.998396558575038e6,381.7885918786924,1.147893441,9.986106306314468e-7,1.9985694897266387e6,0.01000758190639317,1.120209573,209.76834409008734,1.9984035187520157e6,375.7493252963759,1.014737745,9.934883564710617e-7,1.9985694974644287e6,0.0022697867825627327,0.904788005
480,1.998569499733222e6,209.55499289766885,1.9983613687404231e6,417.68598569656024,1.162665623,208.2883110602852,1.998329453117789e6,448.33492649323307,1.149733081,9.976793080568314e-7,1.99856949499859e6,0.004735629598144442,1.122009555,209.4791224084329,1.998404106978952e6,374.87187667842954,1.01668066,9.944196790456772e-7,1.9985694820559928e6,0.01767822355031967,0.909647246
481,1.998569499733222e6,209.04902029852383,1.9983521451100085e6,426.4036435118469,1.16446041,207.79934856924228,1.9983174834199306e6,459.8156618606008,1.151356012,9.972136467695236e-7,1.9985694838204589e6,0.015913760202238336,1.123909291,209.127090489259,1.9983440305487579e6,434.5962749533355,1.018635916,9.939540177583694e-7,1.9985694956810093e6,0.0040532066486775875,0.911560953
482,1.998569499733222e6,208.6362419158686,1.9983585687178834e6,419.56725725426804,1.166179375,207.2400431644637,1.9982973775171628e6,479.36225922353333,1.155659303,9.972136467695236e-7,1.9985694964265702e6,0.0033076488180086017,1.128275625,208.64223143388517,1.9982798467300385e6,498.2952346173115,1.020640475,9.944196790456772e-7,1.9985694912034655e6,0.008530750870704651,0.913775816
483,1.998569499733222e6,208.20212304242887,1.9983392250662914e6,438.4767899729777,1.170551625,206.527533543529,1.998255941920166e6,520.0853465996624,1.157334342,9.972136467695236e-7,1.998569498113592e6,0.0016206273285206407,1.130090725,207.98876198544167,1.998282855530236e6,494.6329649714753,1.022558522,9.925570338964462e-7,1.9985694961112686e6,0.003622945863753557,0.915659861
484,1.998569499733222e6,207.71239174739458,1.998321629340182e6,455.58278478722787,1.172365035,206.1695600633975,1.9983985020230918e6,377.16727019348764,1.159093377,9.976793080568314e-7,1.9985694913027068e6,0.008431512891547754,1.131794942,207.50146015244536,1.998358745281565e6,418.2559118093923,1.024513459,9.93022695183754e-7,1.998569498093164e6,0.0016410509124398232,0.917547236
485,1.998569499733222e6,207.2759041634854,1.9983152185363118e6,461.55710107355844,1.174084701,205.87847116519697,1.998404494128226e6,370.88407616116456,1.160716865,9.98144969344139e-7,1.9985694850203183e6,0.014713901880895719,1.133518925,207.16033281642012,1.998415884546626e6,360.77551941247657,1.026550184,9.939540177583694e-7,1.998569493225352e6,0.0065088639967143536,0.919913666
486,1.998569499733222e6,206.9104578772094,1.99836516412993e6,411.2460611689603,1.175888784,205.56445898930542,1.9984242108324934e6,350.8533597177884,1.162386834,9.972136467695236e-7,1.9985694948472492e6,0.004886969894869253,1.135472243,206.84187490097247,1.9983928877419303e6,383.45386619260535,1.028573219,9.925570338964462e-7,1.998569495729227e6,0.004004987422376871,0.921837858
487,1.998569499733222e6,206.49940076400526,1.9983833063360811e6,392.69279790471774,1.180190921,205.24873135820962,1.998383598983653e6,391.1494809271826,1.16700869,9.990762919187546e-7,1.9985694904052287e6,0.009328992338851094,1.139947926,206.51001095795073,1.9984234023522884e6,352.60739189153537,1.030741325,9.920913726091385e-7,1.998569494793423e6,0.004940791055560112,0.924111096
488,1.998569499733222e6,205.92784266849048,1.9982997896266533e6,475.6379492372507,1.181876844,204.87844997574575,1.998389921861664e6,384.4563215337985,1.168737188,9.967479854822159e-7,1.9985694908941688e6,0.008840049908030778,1.141760852,206.19861505250446,1.9983983603680362e6,377.3379802382551,1.032749163,9.934883564710617e-7,1.9985694974799482e6,0.0022542672231793404,0.926036536
489,1.998569499733222e6,205.597830027109,1.9983959691984772e6,379.1283647719247,1.183642877,204.51296469871886,1.9983828799785902e6,391.13271933051874,1.170393687,9.972136467695236e-7,1.9985694976999648e6,0.0020342544303275645,1.143503975,205.88203221396543,1.9983849524468016e6,390.4293186343275,1.034736669,9.925570338964462e-7,1.998569474990725e6,0.0247434894554317,0.928214932
490,1.998569499733222e6,205.17451233486645,1.9983605211666385e6,414.1530789184035,1.185282277,204.18374082935043,1.9983885809472376e6,385.1025268137455,1.17223243,9.986106306314468e-7,1.9985694822137794e6,0.017520441295346245,1.145329578,205.49885526229627,1.9983983102684347e6,376.6883200495504,1.036606424,9.934883564710617e-7,1.9985694983812668e6,0.0013529486022889614,0.930391493
491,1.998569499733222e6,204.67523862910457,1.9983180879542485e6,456.08701760243275,1.1869167,203.73232511035167,1.9983606081063703e6,412.62395196201396,1.176572401,9.967479854822159e-7,1.9985694925381076e6,0.007196111022494733,1.147097507,205.19403577805497,1.998362401828643e6,412.2919403570704,1.038546339,9.920913726091385e-7,1.9985694960915968e6,0.0036426172591745853,0.93095739
492,1.998569499733222e6,204.1103570240084,1.9982955058617042e6,478.10422854174976,1.191838344,203.41386098205112,1.9983853226366688e6,387.59095753522706,1.17854898,9.98144969344139e-7,1.99856949671367e6,0.0030205502407625318,1.151365602,204.79264650517143,1.9983322877928317e6,442.0045868954621,1.040501358,9.916257113218307e-7,1.99856949816069e6,0.0015735235065221786,0.931437735
493,1.998569499733222e6,203.81149587710388,1.9984028612463474e6,370.4499827515101,1.193582703,202.95511404215358,1.9983512133196308e6,421.2415276331594,1.180453879,9.972136467695236e-7,1.9985694855412357e6,0.014192983537213877,1.15304596,204.3561448205728,1.998368512327707e6,405.3435503356159,1.042499844,9.934883564710617e-7,1.9985694984251582e6,0.0013090572319924831,0.933580097
494,1.998569499733222e6,203.4324325521011,1.9983852048190907e6,387.7273466834449,1.195236336,202.61880809883587,1.9983798816297413e6,392.2369115795009,1.182187117,9.972136467695236e-7,1.9985694945157035e6,0.005218515521846712,1.154856897,203.9595288115088,1.9983669468376879e6,406.5124243455939,1.044465915,9.916257113218307e-7,1.9985694954319992e6,0.004302214365452528,0.934740388
495,1.998569499733222e6,203.19328725733794,1.9984273899734882e6,345.3030469910009,1.196968853,202.26978657464497,1.998371163374003e6,400.60614579354296,1.183865815,9.976793080568314e-7,1.9985694920188338e6,0.007715385785559192,1.156774813,203.58393269660883,1.9983943169706357e6,378.76669528288767,1.046543232,9.93022695183754e-7,1.9985694964712649e6,0.0032629501074552536,0.937017028
496,1.998569499733222e6,202.90991843794473,1.9984242454067974e6,348.16424486250617,1.198827746,202.01600974216126,1.998393492055809e6,378.0236871552479,1.188277857,9.986106306314468e-7,1.9985694962368303e6,0.0034973903093487024,1.161117257,203.2877734603826,1.9984199335937197e6,352.8539129626006,1.048497787,9.91160050034523e-7,1.9985694975173539e6,0.0022168592549860477,0.938107984
497,1.998569499733222e6,202.53542784578167,1.998381735367198e6,390.29979386975174,1.203260761,201.74573719524778,1.9984035588574936e6,367.68661292354227,1.190044148,9.98144969344139e-7,1.9985694948696413e6,0.004864578804699704,1.163050468,202.99667396419682,1.9983684705964234e6,404.0258107627742,1.050487829,9.916257113218307e-7,1.998569493620303e6,0.006113910581916571,0.940238851
498,1.998569499733222e6,202.1466092003975,1.9983643658483818e6,407.28049404048943,1.205126527,201.43520845356397,1.998412146416666e6,358.7885250096151,1.191710138,9.967479854822159e-7,1.9985694868028907e6,0.01293132797582075,1.164686879,202.5780406787526,1.9983420072303768e6,430.07054352387786,1.052494254,9.91160050034523e-7,1.9985694942095215e6,0.0055246916599571705,0.941284525
499,1.998569499733222e6,201.65045083709992,1.9983243061286784e6,446.8440553807595,1.206781027,201.06283553200774,1.9983802485952124e6,390.31397354154615,1.193363648,9.972136467695236e-7,1.9985694952297318e6,0.004504487296799198,1.166393322,202.16267381212674,1.9983839310840024e6,387.7313230317086,1.054417889,9.916257113218307e-7,1.9985694854107e6,0.014323513489216566,0.943463725
500,1.998569499733222e6,201.16918982961215,1.9983201759807176e6,450.4929423338617,1.208565693,200.65307139628567,1.9983853798129968e6,384.77299162140116,1.195115098,9.972136467695236e-7,1.9985694968569148e6,0.0028773043886758387,1.168333262,201.82222702144645,1.9983945547778779e6,376.7671823655255,1.056445264,9.906943887472153e-7,1.9985694969443036e6,0.0027899090200662613,0.945649916
501,1.998569499733222e6,200.92316599120386,1.9984255349521216e6,344.88794709162903,1.213131041,200.27653425442986,1.9983695697847805e6,400.2064826958813,1.199813004,9.98144969344139e-7,1.9985694801071028e6,0.01962711723172106,1.173531123,201.5048903597053,1.998365080562756e6,405.92406082572415,1.059266501,9.920913726091385e-7,1.9985694964269307e6,0.003307283390313387,0.94760261
502,1.998569499733222e6,200.59167678351514,1.9984031532376283e6,366.9381723770639,1.214949872,199.75987128796987,1.9983269767680361e6,442.28283647375065,1.201711595,9.972136467695236e-7,1.9985694941991416e6,0.005535077565582469,1.175468177,201.0827133867424,1.998327667989106e6,442.9144575027749,1.062135515,9.902287274599075e-7,1.9985694977142718e6,0.002019940409809351,0.950229956
503,1.998569499733222e6,200.27936083986424,1.9984097672422908e6,360.0118517711235,1.216818287,199.30124063487165,1.9983123638218252e6,456.4371520316636,1.203505393,9.976793080568314e-7,1.9985694861361515e6,0.013598068209830672,1.177269375,200.6915199465584,1.9983519984509363e6,418.1928022322245,1.064346645,9.925570338964462e-7,1.998569496218964e6,0.003515250515192747,0.951710116
504,1.998569499733222e6,199.9730632279534,1.998384212441641e6,385.26035480896826,1.218729381,198.93818919104524,1.998354553462379e6,413.884460034169,1.205308931,9.962823241949081e-7,1.998569492229919e6,0.0075042992539238185,1.179186271,200.30547754722647,1.9984138936876552e6,355.91152311395854,1.066393753,9.920913726091385e-7,1.9985694907206595e6,0.00901355454698205,0.95392736
505,1.998569499733222e6,199.58130985940807,1.9983757020130032e6,393.37903007809655,1.220722965,198.51312256068923,1.9983544273914746e6,413.58546430812567,1.209813636,9.962823241949081e-7,1.9985694956753254e6,0.004058892925968394,1.180997198,200.02298432099633,1.9983975859865663e6,371.93673097668216,1.068410478,9.91160050034523e-7,1.9985694949927144e6,0.004741498734802008,0.954959405
506,1.998569499733222e6,199.19039019360207,1.9983507765078696e6,417.9136155459273,1.225255641,198.05910267843865,1.9983214132728e6,446.14556310058106,1.211805963,9.990762919187546e-7,1.9985694928186187e6,0.006915602425578982,1.185483156,199.64864328107797,1.9983733845468392e6,395.76382966386154,1.07057346,9.916257113218307e-7,1.9985694982678355e6,0.001466378103941679,0.956922992
507,1.998569499733222e6,198.72629367024638,1.9983255605185651e6,442.66550832695793,1.22710431,197.68324676924385,1.9983774832506545e6,389.6997293366294,1.213487516,9.976793080568314e-7,1.9985694908015109e6,0.008932708733482286,1.187226258,199.29669618909247,1.9983181750656539e6,450.6213637571782,1.072773693,9.920913726091385e-7,1.9985694960694471e6,0.0036647669039666653,0.957985018
508,1.998569499733222e6,198.2847846087534,1.9983555487122228e6,412.2358056079829,1.228873435,197.408285520738,1.9984113389967438e6,355.56902199896285,1.215116291,9.98144969344139e-7,1.9985694970878398e6,0.0026463802496436983,1.189183616,198.74777056346647,1.9983211471896102e6,447.1003141752444,1.07488992,9.920913726091385e-7,1.9985694943117416e6,0.005422472488135099,0.959995701
509,1.998569499733222e6,197.94406620715745,1.9983750172018942e6,392.4265975349117,1.230655071,197.03262687730603,1.998392584670454e6,373.94768964513787,1.216839666,9.967479854822159e-7,1.9985694857904988e6,0.013943719968665391,1.190906198,198.25535521726124,1.998338172246477e6,429.58284196211025,1.076869446,9.91160050034523e-7,1.9985694959480767e6,0.003786136396229267,0.961069325
510,1.998569499733222e6,197.61836053594016,1.998407534605799e6,359.58348795888014,1.232292916,196.77252117427997,1.9984337435788624e6,332.5286755337438,1.221328624,9.976793080568314e-7,1.9985694933457535e6,0.006388466019416228,1.195372059,197.83936470397748,1.9982859335620222e6,481.4055359037593,1.079073194,9.920913726091385e-7,1.9985694987177886e6,0.001016425434499979,0.962101195
511,1.998569499733222e6,197.3031698402483,1.9983817149997004e6,385.08790336188395,1.236895901,196.4531140474137,1.9984015353401785e6,364.4175070907804,1.223041992,9.976793080568314e-7,1.9985694921629303e6,0.007571289432235062,1.197045377,197.32227449840866,1.998391197128287e6,375.6248794333078,1.083804921,9.925570338964462e-7,1.998569476340746e6,0.023393468465656042,0.964058987
512,1.998569499733222e6,196.91759329172783,1.9983903938901674e6,376.02343634626595,1.238666572,196.1010856369976,1.998393376044439e6,372.22477442008676,1.224782528,9.986106306314468e-7,1.998569493723768e6,0.006010452489135787,1.198863467,197.01197620178573,1.998362346077587e6,404.1656318367459,1.085910219,9.93022695183754e-7,1.998569497071911e6,0.0026623038575053215,0.96511259
