iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
3184,8.343660127390501e6,8.34366012739051e6,8.343660124493942e6,0.0028965692035853863,608.282884653,8.34366012739051e6,8.343660127175557e6,0.0002149529755115509,647.542654803,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,797.297105869
3185,8.343660127390501e6,8.343660127390507e6,8.343660125898257e6,0.0014922497794032097,608.466167934,8.343660127390511e6,8.343660126317561e6,0.0010729506611824036,647.746202075,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,797.483450798
3186,8.343660127390501e6,8.343660127390511e6,8.343660127057737e6,0.0003327745944261551,608.651842643,8.343660127390512e6,8.343660126679185e6,0.0007113274186849594,647.943962762,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,797.664246235
3187,8.343660127390501e6,8.3436601273905095e6,8.34366012571534e6,0.0016751701477915049,608.839161836,8.343660127390509e6,8.343660127058943e6,0.0003315657377243042,648.139470369,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,797.867628249
3188,8.343660127390501e6,8.343660127390515e6,8.343660126498177e6,0.0008923385757952929,609.029199193,8.34366012739051e6,8.343660127084027e6,0.00030648335814476013,648.33323004,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,798.056190276
3189,8.343660127390501e6,8.343660127390514e6,8.343660126854362e6,0.0005361516959965229,609.221779223,8.343660127390511e6,8.343660125955531e6,0.00143497996032238,648.53140481,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,798.252217292
3190,8.343660127390501e6,8.343660127390515e6,8.343660125683005e6,0.0017075100913643837,609.401958096,8.343660127390512e6,8.343660126834041e6,0.0005564708262681961,648.725498878,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,798.435702462
3191,8.343660127390501e6,8.343660127390516e6,8.343660126541149e6,0.0008493673522025347,609.586735945,8.34366012739051e6,8.343660126931149e6,0.00045936182141304016,648.916036067,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,798.620699359
3192,8.343660127390501e6,8.343660127390511e6,8.343660123081723e6,0.004308788338676095,609.774105676,8.343660127390515e6,8.343660125997681e6,0.0013928338885307312,649.110589376,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,798.806087329
3193,8.343660127390501e6,8.3436601273905095e6,8.343660126320323e6,0.0010701864957809448,609.964127198,8.343660127390511e6,8.343660126742793e6,0.0006477180868387222,649.304056391,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,799.002052212
3194,8.343660127390501e6,8.343660127390511e6,8.343660126350767e6,0.0010397445876151323,610.151854299,8.343660127390513e6,8.343660126791719e6,0.0005987938493490219,649.493780953,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,799.196681571
3195,8.343660127390501e6,8.343660127390509e6,8.343660126938028e6,0.0004524798132479191,610.335334199,8.343660127390513e6,8.3436601270077545e6,0.0003827586770057678,649.684140909,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,799.404676611
3196,8.343660127390501e6,8.343660127390511e6,8.343660126525149e6,0.0008653628174215555,610.519893546,8.343660127390513e6,8.343660126034504e6,0.0013560093939304352,649.876029126,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,799.589351379
3197,8.343660127390501e6,8.3436601273905095e6,8.343660126439657e6,0.0009508519433438778,610.711451489,8.343660127390514e6,8.343660126945929e6,0.000444585457444191,650.064740064,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,799.775038561
3198,8.343660127390501e6,8.343660127390514e6,8.343660125927854e6,0.001462660264223814,610.895505111,8.343660127390514e6,8.343660125507842e6,0.0018826723098754883,650.24822106,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,799.964857808
3199,8.343660127390501e6,8.343660127390512e6,8.343660126622091e6,0.0007684212177991867,611.076409804,8.343660127390513e6,8.343660127079755e6,0.0003107581287622452,650.43729898,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,800.16517537
3200,8.343660127390501e6,8.343660127390515e6,8.34366012692201e6,0.0004685046151280403,611.26275426,8.343660127390513e6,8.343660126380317e6,0.0010101962834596634,650.617271315,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,800.360434488
3201,8.343660127390501e6,8.343660127390512e6,8.343660125256415e6,0.0021340970415621996,611.448517095,8.343660127390513e6,8.343660127039595e6,0.00035091862082481384,650.80533439,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,800.561909502
3202,8.343660127390501e6,8.343660127390508e6,8.343660126978278e6,0.00041222921572625637,611.63090522,8.343660127390516e6,8.343660126799126e6,0.0005913898348808289,651.002565106,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,800.7673307
3203,8.343660127390501e6,8.343660127390518e6,8.343660125857975e6,0.0015325427521020174,611.814169725,8.34366012739051e6,8.34366012691317e6,0.00047734007239341736,651.188199052,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,800.957932935
3204,8.343660127390501e6,8.343660127390511e6,8.343660125937759e6,0.001452752621844411,612.005518221,8.343660127390512e6,8.343660127097669e6,0.00029284320771694183,651.373103341,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,801.142026708
3205,8.343660127390501e6,8.34366012739051e6,8.343660126550555e6,0.0008399549406021833,612.19459989,8.343660127390514e6,8.343660124646601e6,0.002743912860751152,651.557785933,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,801.329334987
3206,8.343660127390501e6,8.343660127390511e6,8.343660126846872e6,0.0005436388310045004,612.376260775,8.343660127390512e6,8.343660126619999e6,0.0007705129683017731,651.747459515,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,801.517638276
3207,8.343660127390501e6,8.3436601273905095e6,8.343660125942085e6,0.0014484240673482418,612.554611457,8.343660127390515e6,8.343660126979543e6,0.00041097216308116913,651.936164229,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,801.710545266
3208,8.343660127390501e6,8.343660127390512e6,8.343660126112862e6,0.0012776509393006563,612.73430709,8.343660127390515e6,8.343660124226736e6,0.003163779154419899,652.129025914,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,801.899385216
3209,8.343660127390501e6,8.343660127390505e6,8.343660126012734e6,0.001377770910039544,612.921083341,8.34366012739051e6,8.343660127039962e6,0.0003505479544401169,652.321334557,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,802.132650031
3210,8.343660127390501e6,8.343660127390509e6,8.343660127018786e6,0.00037172227166593075,613.113862755,8.343660127390513e6,8.343660126751369e6,0.0006391443312168121,652.521897069,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,802.327501316
3211,8.343660127390501e6,8.3436601273905095e6,8.343660126306325e6,0.0010841838084161282,613.298934525,8.3436601273905095e6,8.343660127099538e6,0.0002909712493419647,652.71015711,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,802.511411413
3212,8.343660127390501e6,8.343660127390506e6,8.343660126994202e6,0.00039630383253097534,613.479588171,8.343660127390516e6,8.343660126159188e6,0.0012313276529312134,652.898656679,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,802.695196861
3213,8.343660127390501e6,8.343660127390509e6,8.343660126369512e6,0.001020996831357479,613.667427121,8.343660127390512e6,8.343660126868959e6,0.0005215536803007126,653.087838182,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,802.874972594
3214,8.343660127390501e6,8.343660127390506e6,8.343660126645046e6,0.0007454594597220421,613.848366361,8.343660127390517e6,8.343660125770764e6,0.0016197524964809418,653.279602107,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,803.06292397
3215,8.343660127390501e6,8.343660127390512e6,8.343660126022888e6,0.0013676236849278212,614.028417658,8.3436601273905095e6,8.343660126464184e6,0.0009263250976800919,653.471876185,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,803.252266655
3216,8.343660127390501e6,8.343660127390509e6,8.34366012649357e6,0.0008969383779913187,614.215156861,8.343660127390517e6,8.343660126907051e6,0.000483466312289238,653.664137498,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,803.440994921
3217,8.343660127390501e6,8.343660127390513e6,8.3436601261211205e6,0.00126939220353961,614.406003611,8.343660127390516e6,8.343660124499454e6,0.0028910618275403976,653.853495637,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,803.646098925
3218,8.343660127390501e6,8.343660127390508e6,8.343660127050951e6,0.0003395560197532177,614.594024449,8.343660127390514e6,8.343660126366836e6,0.001023678109049797,654.064047893,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,803.855990393
3219,8.343660127390501e6,8.34366012739051e6,8.343660125747595e6,0.001642915653064847,614.779168244,8.3436601273905095e6,8.343660126652218e6,0.0007382910698652267,654.259726993,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,804.064441001
3220,8.343660127390501e6,8.343660127390511e6,8.34366012587776e6,0.0015127514488995075,614.97045362,8.343660127390511e6,8.343660126353953e6,0.0010365583002567291,654.46087629,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,804.252997132
3221,8.343660127390501e6,8.34366012739051e6,8.343660125408948e6,0.0019815622363239527,615.163398978,8.3436601273905095e6,8.343660127350748e6,3.976188600063324e-5,654.656358425,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,804.437071888
3222,8.343660127390501e6,8.343660127390506e6,8.343660126748637e6,0.0006418684497475624,615.349847918,8.343660127390512e6,8.343660126536108e6,0.0008544046431779861,654.844601883,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,804.62653266
3223,8.343660127390501e6,8.343660127390507e6,8.343660124961375e6,0.0024291316512972116,615.535790066,8.3436601273905095e6,8.343660127006168e6,0.00038434192538261414,655.046056254,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,804.815607374
3224,8.343660127390501e6,8.34366012739051e6,8.343660126527024e6,0.0008634859696030617,615.725498011,8.343660127390514e6,8.343660126745728e6,0.0006447862833738327,655.263876872,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,805.008479861
3225,8.343660127390501e6,8.3436601273905095e6,8.343660126428011e6,0.000962498364970088,615.914185201,8.343660127390515e6,8.343660126935735e6,0.000454779714345932,655.454866689,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,805.19916021
3226,8.343660127390501e6,8.34366012739051e6,8.343660126815711e6,0.0005747992545366287,616.104647342,8.343660127390515e6,8.343660123993885e6,0.00339663028717041,655.645975068,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,805.382586405
3227,8.343660127390501e6,8.343660127390509e6,8.3436601253208015e6,0.0020697067957371473,616.296181379,8.343660127390514e6,8.343660126916316e6,0.00047419779002666473,655.838187559,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,805.582900071
3228,8.343660127390501e6,8.3436601273905095e6,8.343660125844039e6,0.0015464706812053919,616.482231292,8.343660127390513e6,8.343660126282565e6,0.001107947900891304,656.027753178,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,805.793646584
3229,8.343660127390501e6,8.343660127390511e6,8.343660126238138e6,0.0011523731518536806,616.672667317,8.343660127390512e6,8.3436601270363135e6,0.00035419873893260956,656.222613415,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,806.002871427
3230,8.343660127390501e6,8.3436601273905095e6,8.343660126939097e6,0.0004514122847467661,616.860836413,8.343660127390516e6,8.343660126620318e6,0.000770198181271553,656.415471645,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,806.201914812
3231,8.343660127390501e6,8.34366012739051e6,8.343660125627771e6,0.0017627396155148745,617.046990541,8.343660127390513e6,8.343660124420321e6,0.0029701925814151764,656.604400236,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,806.390316719
3232,8.343660127390501e6,8.343660127390508e6,8.3436601267464105e6,0.0006440966390073299,617.232716475,8.343660127390511e6,8.343660126766855e6,0.0006236564368009567,656.795065617,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,806.585165355
3233,8.343660127390501e6,8.343660127390511e6,8.343660126253728e6,0.0011367835104465485,617.420071066,8.343660127390513e6,8.343660126556477e6,0.0008340366184711456,656.980117924,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,806.783719995
3234,8.343660127390501e6,8.343660127390512e6,8.343660125385804e6,0.00200470769777894,617.606960407,8.34366012739051e6,8.343660127164547e6,0.0002259630709886551,657.194753467,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,806.985555324
3235,8.343660127390501e6,8.343660127390508e6,8.343660126004993e6,0.0013855143915861845,617.793254239,8.343660127390512e6,8.343660126380547e6,0.0010099653154611588,657.388202073,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,807.179466524
3236,8.343660127390501e6,8.34366012739051e6,8.343660126917755e6,0.0004727549385279417,617.983873323,8.34366012739051e6,8.343660127009845e6,0.0003806650638580322,657.580999611,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,807.364721105
3237,8.343660127390501e6,8.343660127390509e6,8.343660125027151e6,0.002363357925787568,618.184505771,8.343660127390513e6,8.343660124770457e6,0.0026200562715530396,657.81055027,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,807.550069391
3238,8.343660127390501e6,8.3436601273905095e6,8.343660126828336e6,0.0005621733143925667,618.37753,8.343660127390512e6,8.343660125885743e6,0.0015047695487737656,658.043745339,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,807.735775228
3239,8.343660127390501e6,8.343660127390506e6,8.343660126612222e6,0.0007782834582030773,618.570895644,8.34366012739051e6,8.343660127161655e6,0.00022885575890541077,658.257033262,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,807.91642622
3240,8.343660127390501e6,8.343660127390513e6,8.343660126708911e6,0.0006816023960709572,618.761931643,8.343660127390516e6,8.343660126504133e6,0.0008863825350999832,658.455975272,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,808.10314715
3241,8.343660127390501e6,8.34366012739051e6,8.343660125384793e6,0.0020057179499417543,618.953232154,8.343660127390513e6,8.343660126655273e6,0.0007352400571107864,658.649595326,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,808.300500226
3242,8.343660127390501e6,8.3436601273905095e6,8.343660125973556e6,0.0014169535133987665,619.146371422,8.34366012739051e6,8.343660126095197e6,0.0012953132390975952,658.838162246,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,808.494875868
3243,8.343660127390501e6,8.343660127390511e6,8.343660127043437e6,0.0003470738884061575,619.336482084,8.343660127390512e6,8.343660126931638e6,0.00045887380838394165,659.029506579,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,808.68931739
3244,8.343660127390501e6,8.343660127390509e6,8.343660126548788e6,0.0008417209610342979,619.523856557,8.343660127390511e6,8.343660124537181e6,0.002853330224752426,659.225806448,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,808.874682307
3245,8.343660127390501e6,8.343660127390505e6,8.343660126739876e6,0.0006506287027150393,619.716394726,8.343660127390509e6,8.343660126270548e6,0.0011199600994586945,659.4240466,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,809.057195533
3246,8.343660127390501e6,8.343660127390505e6,8.343660126576831e6,0.0008136739488691092,619.904059323,8.343660127390509e6,8.343660126800272e6,0.0005902368575334549,659.606760534,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,809.24099334
3247,8.343660127390501e6,8.343660127390509e6,8.343660126643794e6,0.0007467146497219801,620.090653279,8.3436601273905095e6,8.34366012715674e6,0.00023376941680908203,659.787394506,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,809.427310598
3248,8.343660127390501e6,8.343660127390514e6,8.343660125634142e6,0.0017563721630722284,620.276230089,8.3436601273905095e6,8.343660126986705e6,0.0004038047045469284,659.978857208,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,809.609326849
3249,8.343660127390501e6,8.3436601273905095e6,8.343660125713068e6,0.001677441643550992,620.462326072,8.343660127390513e6,8.343660126879066e6,0.0005114469677209854,660.168772983,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,809.788789603
3250,8.343660127390501e6,8.343660127390507e6,8.343660126218366e6,0.0011721400078386068,620.647463055,8.343660127390512e6,8.343660125623633e6,0.0017668791115283966,660.375207708,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,809.979795113
3251,8.343660127390501e6,8.343660127390511e6,8.343660126819082e6,0.0005714301951229572,620.830903796,8.343660127390516e6,8.343660126303525e6,0.0010869912803173065,660.563451533,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,810.166540412
3252,8.343660127390501e6,8.3436601273905095e6,8.34366012526135e6,0.0021291598677635193,621.018821854,8.343660127390515e6,8.34366012475702e6,0.002633495256304741,660.752944479,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,810.34528472
3253,8.343660127390501e6,8.3436601273905095e6,8.3436601264442075e6,0.0009463015012443066,621.217443122,8.343660127390513e6,8.343660125346478e6,0.0020440351217985153,660.939628921,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,810.526941312
3254,8.343660127390501e6,8.343660127390511e6,8.343660125143362e6,0.002247149357572198,621.402860355,8.343660127390508e6,8.343660126492323e6,0.0008981842547655106,661.128849135,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,810.706788377
3255,8.343660127390501e6,8.343660127390515e6,8.343660126277974e6,0.0011125414166599512,621.581419615,8.343660127390513e6,8.343660127081819e6,0.0003086943179368973,661.320385761,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,810.892895461
3256,8.343660127390501e6,8.343660127390508e6,8.343660126674438e6,0.0007160692475736141,621.764438805,8.34366012739051e6,8.343660126837223e6,0.0005532875657081604,661.518181623,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,811.072870126
3257,8.343660127390501e6,8.343660127390508e6,8.3436601262516575e6,0.0011388501152396202,621.954481298,8.343660127390514e6,8.343660126972164e6,0.00041835010051727295,661.710479867,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,811.256719571
3258,8.343660127390501e6,8.343660127390506e6,8.343660126762025e6,0.0006284804549068213,622.135619448,8.343660127390511e6,8.3436601264715865e6,0.0009189248085021973,661.900801305,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,811.44996158
3259,8.343660127390501e6,8.343660127390507e6,8.343660125672922e6,0.0017175846733152866,622.327693512,8.343660127390513e6,8.343660126837447e6,0.0005530659109354019,662.08909672,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,811.648930363
3260,8.343660127390501e6,8.343660127390506e6,8.343660127118061e6,0.00027244421653449535,622.513487836,8.343660127390509e6,8.343660126850381e6,0.0005401279777288437,662.281007044,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,811.84949682
3261,8.343660127390501e6,8.343660127390512e6,8.343660126078428e6,0.0013120847288519144,622.700194312,8.343660127390512e6,8.343660127286824e6,0.00010368786752223969,662.47639715,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,812.042505611
3262,8.343660127390501e6,8.343660127390518e6,8.343660126501994e6,0.0008885241113603115,622.891693425,8.343660127390511e6,8.343660126773516e6,0.0006169956177473068,662.665427016,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,812.233989538
3263,8.343660127390501e6,8.3436601273905095e6,8.343660124401681e6,0.002988828346133232,623.074587358,8.3436601273905095e6,8.343660126006154e6,0.0013843551278114319,662.869310164,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,812.423882114
3264,8.343660127390501e6,8.343660127390507e6,8.343660125615465e6,0.001775040989741683,623.256486035,8.343660127390515e6,8.343660126726247e6,0.0006642676889896393,663.066433055,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,812.612736315
3265,8.343660127390501e6,8.34366012739051e6,8.343660126498794e6,0.0008917164523154497,623.440868152,8.343660127390516e6,8.343660126201131e6,0.0011893846094608307,663.256991086,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,812.800653571
3266,8.343660127390501e6,8.343660127390509e6,8.343660125978892e6,0.0014116165693849325,623.623116703,8.343660127390517e6,8.3436601266689915e6,0.0007215254008769989,663.465358847,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,812.987305308
3267,8.343660127390501e6,8.343660127390509e6,8.343660125812046e6,0.0015784620773047209,623.807431605,8.343660127390514e6,8.343660125645404e6,0.0017451103776693344,663.646976375,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,813.175195305
3268,8.343660127390501e6,8.343660127390505e6,8.343660126858187e6,0.0005323176737874746,623.992863632,8.343660127390518e6,8.343660126619938e6,0.0007705800235271454,663.830531921,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,813.361099375
3269,8.343660127390501e6,8.343660127390507e6,8.343660126188066e6,0.001202440820634365,624.192498028,8.343660127390521e6,8.343660126367105e6,0.0010234154760837555,664.014569683,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,813.547900743
3270,8.343660127390501e6,8.343660127390509e6,8.343660126939829e6,0.00045067910104990005,624.378263857,8.343660127390514e6,8.343660126092545e6,0.0012979693710803986,664.200024399,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,813.729352342
3271,8.343660127390501e6,8.343660127390509e6,8.343660126132263e6,0.0012582459021359682,624.564019772,8.343660127390518e6,8.343660127236125e6,0.0001543927937746048,664.382535386,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,813.913229104
3272,8.343660127390501e6,8.34366012739051e6,8.343660126846034e6,0.0005444763228297234,624.746968748,8.343660127390515e6,8.343660124998359e6,0.0023921560496091843,664.566525427,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,814.096086275
3273,8.343660127390501e6,8.34366012739051e6,8.34366012617626e6,0.0012142499908804893,624.929811058,8.343660127390515e6,8.343660126585154e6,0.000805361196398735,664.792845362,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,814.281659096
3274,8.343660127390501e6,8.343660127390505e6,8.343660126699142e6,0.0006913624238222837,625.111461991,8.343660127390513e6,8.343660126740446e6,0.0006500668823719025,665.063318771,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,814.475245957
3275,8.343660127390501e6,8.343660127390506e6,8.343660126524869e6,0.0008656366262584925,625.288605825,8.343660127390516e6,8.3436601267738985e6,0.0006166175007820129,665.268306907,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,814.670182853
3276,8.343660127390501e6,8.3436601273905095e6,8.343660127054332e6,0.0003361774142831564,625.48300968,8.343660127390513e6,8.343660126921287e6,0.0004692263901233673,665.456400966,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,814.862044618
3277,8.343660127390501e6,8.343660127390505e6,8.343660124356829e6,0.003033675719052553,625.673715859,8.343660127390516e6,8.343660126981278e6,0.0004092380404472351,665.654958214,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,815.054172061
3278,8.343660127390501e6,8.3436601273905095e6,8.343660126694379e6,0.0006961298640817404,625.861620891,8.343660127390517e6,8.34366012677774e6,0.0006127767264842987,665.845272242,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,815.251494433
3279,8.343660127390501e6,8.343660127390508e6,8.343660125617327e6,0.0017731802072376013,626.049434107,8.343660127390515e6,8.343660126963241e6,0.00042727403342723846,666.04000628,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,815.446685083
3280,8.343660127390501e6,8.343660127390508e6,8.343660126064487e6,0.0013260208070278168,626.231598804,8.343660127390516e6,8.343660126976791e6,0.0004137251526117325,666.228406396,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,815.640819714
3281,8.343660127390501e6,8.343660127390509e6,8.343660126404517e6,0.000985991209745407,626.409407956,8.343660127390512e6,8.343660126868128e6,0.0005223844200372696,666.418411239,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,815.835285658
3282,8.343660127390501e6,8.343660127390509e6,8.343660125885476e6,0.0015050321817398071,626.589456243,8.343660127390515e6,8.343660126687365e6,0.0007031504064798355,666.620462849,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,816.046074579
3283,8.343660127390501e6,8.343660127390509e6,8.343660125780096e6,0.0016104117967188358,626.77067427,8.343660127390516e6,8.343660126495707e6,0.0008948091417551041,666.810648664,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,816.244947839
3284,8.343660127390501e6,8.343660127390507e6,8.343660126852563e6,0.0005379437934607267,626.958860759,8.343660127390517e6,8.343660126639375e6,0.0007511414587497711,667.001277283,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,816.432217649
3285,8.343660127390501e6,8.343660127390507e6,8.343660125640807e6,0.0017497001681476831,627.149642407,8.343660127390513e6,8.343660125437677e6,0.0019528362900018692,667.186346203,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,816.613489433
3286,8.343660127390501e6,8.34366012739051e6,8.343660126423467e6,0.0009670434519648552,627.342775876,8.34366012739051e6,8.343660126921746e6,0.00046876445412635803,667.384912454,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,816.795448447
3287,8.343660127390501e6,8.343660127390512e6,8.3436601267511165e6,0.000639396021142602,627.529058722,8.34366012739051e6,8.343660126859692e6,0.0005308184772729874,667.59122266,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,816.977352002
3288,8.343660127390501e6,8.343660127390511e6,8.343660125661134e6,0.0017293773125857115,627.717200268,8.343660127390513e6,8.3436601266628895e6,0.0007276237010955811,667.782462956,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,817.169863527
3289,8.343660127390501e6,8.3436601273905095e6,8.343660126146634e6,0.0012438753619790077,627.903280289,8.3436601273905095e6,8.343660127304625e6,8.58847051858902e-5,667.971697528,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,817.356793399
3290,8.343660127390501e6,8.343660127390509e6,8.343660126616559e6,0.0007739493157714605,628.088636111,8.343660127390512e6,8.343660125799806e6,0.0015907064080238342,668.166719614,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,817.550496169
3291,8.343660127390501e6,8.343660127390509e6,8.343660126562284e6,0.0008282244671136141,628.272848421,8.343660127390514e6,8.34366012655161e6,0.0008389037102460861,668.354911427,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,817.745966928
3292,8.343660127390501e6,8.343660127390508e6,8.343660126853497e6,0.0005370108410716057,628.463488983,8.343660127390513e6,8.343660126865005e6,0.0005255080759525299,668.546442548,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,817.968614579
3293,8.343660127390501e6,8.3436601273905095e6,8.343660125695983e6,0.0016945265233516693,628.657874926,8.343660127390511e6,8.343660127013633e6,0.0003768783062696457,668.737399066,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,818.177439628
3294,8.343660127390501e6,8.343660127390505e6,8.343660126862581e6,0.0005279241595417261,628.842863508,8.343660127390515e6,8.34366012551979e6,0.001870725303888321,668.926602586,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,818.368519885
3295,8.343660127390501e6,8.343660127390508e6,8.343660125947321e6,0.001443187240511179,629.029874216,8.343660127390511e6,8.343660127021333e6,0.0003691781312227249,669.121326297,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,818.565401813
3296,8.343660127390501e6,8.343660127390506e6,8.343660126574457e6,0.000816048588603735,629.214427792,8.343660127390515e6,8.343660126553981e6,0.0008365344256162643,669.31644592,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,818.768734503
3297,8.343660127390501e6,8.343660127390509e6,8.343660127120146e6,0.0002703629434108734,629.40004414,8.343660127390512e6,8.343660126373072e6,0.0010174401104450226,669.513496126,8.343660127390508e6,8.3436601270082e6,0.00038230791687965393,818.965527116
