iter,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
228,0.09727906854823232,-0.7326296935500025,0.8299087620982348,46.288509685,0.11619186215102673,-1.2970696436401408,1.4132615057911675,52.661504494,0.1577342082746327,-1.1026051246696569,1.2603393329442896,48.933585397
229,0.09649536944925785,-1.2801536494831627,1.3766490189324205,46.482892618,0.11518547311425209,-1.0444246230646783,1.1596100961789304,52.901175911,0.15704797068610787,-1.3463133901360578,1.5033613608221656,49.175172339
230,0.09594666818156838,-0.9550237003316475,1.050970368513216,46.677575337,0.11456236243247986,-0.7960145072166913,0.9105768696491712,53.10330799,0.15592516865581274,-1.115749443363931,1.2716746120197437,49.440925808
231,0.09557203436270356,-0.751996243829689,0.8475682781923926,46.866019755,0.11413140362128615,-0.6477656129014733,0.7618970165227594,53.305331438,0.15463883755728602,-1.4689488676286762,1.6235877051859622,49.705271906
232,0.09532763622701168,-0.5922327741011717,0.6875604103281834,47.065388327,0.11380479577928782,-0.7159614466416055,0.8297662424208934,53.524907451,0.153912459500134,-1.0392799802219406,1.1931924397220746,49.93666819
233,0.09384582424536347,-0.6810940155831009,0.7749398398284644,47.263375521,0.11210348038002849,-1.3063485141923916,1.41845199457242,53.721230187,0.15290063759312034,-1.256861597124951,1.4097622347180714,50.151069013
234,0.09302085172384977,-1.1908857578726018,1.2839066095964515,47.455150295,0.11114884819835424,-1.0051127059399398,1.116261554138294,53.914888679,0.15184529637917876,-1.0273034720620116,1.1791487684411903,50.361946787
235,0.09244019770994782,-1.0131834485160258,1.1056236462259736,47.651738426,0.11050369963049889,-0.7734788091139126,0.8839825087444115,54.109773177,0.15078189130872488,-1.3409408295188578,1.4917227208275827,50.577726527
236,0.0921115349046886,-0.7227278727466881,0.8148394076513767,47.844104067,0.11008088244125247,-0.5973319165018367,0.7074127989430892,54.305501205,0.1496799299493432,-0.9877764584609992,1.1374563884103424,50.775127365
237,0.09189504431560636,-0.5513482176758941,0.6432432619915005,48.036726641,0.10981753701344132,-0.7154159674959377,0.825233504509379,54.502733727,0.14853405114263296,-1.3229269072897214,1.4714609584323544,50.973181044
238,0.09052267204970121,-0.6535036524939013,0.7440263245436025,48.231587928,0.10813475027680397,-1.2690756163343693,1.3772103666111732,54.701559789,0.14784961892291903,-1.011831911575876,1.159681530498795,51.171629011
239,0.0897964215837419,-1.200350797506065,1.290147219089807,48.423637811,0.10713352216407657,-0.9545818613470409,1.0617153835111175,54.898212583,0.14718661783263087,-1.3086114462106018,1.4557980640432326,51.370790038
240,0.08930451748892665,-0.9164335113107978,1.0057380287997244,48.623233451,0.10659299278631806,-0.7465068570549231,0.8530998498412412,55.090064522,0.14612781535834074,-1.021949927150283,1.1680777425086237,51.572609556
241,0.08894858043640852,-0.757137168860325,0.8460857492967335,48.818119542,0.10620549973100424,-0.5765790640023187,0.682784563733323,55.281481803,0.144980410579592,-1.344205851761548,1.48918626234114,51.779430666
242,0.08874690160155296,-0.5364448102722665,0.6251917118738195,49.018393706,0.10505194216966629,-1.2723400246617977,1.377391966831464,55.480461578,0.14404844120144844,-1.0753956902303896,1.219444131431838,51.980584941
243,0.08743378380313516,-0.7084583391447472,0.7958921229478824,49.207353953,0.10412188386544585,-0.9311959132733509,1.0353177971387968,55.699555272,0.1429718523286283,-1.3478811156021573,1.4908529679307856,52.177706862
244,0.08667867537587881,-1.199180870978724,1.2858595463546028,49.407783247,0.1035728408023715,-0.7232674162579293,0.8268402570603008,55.896060939,0.14178972505033016,-1.0458805747028448,1.187670299753175,52.37604849
245,0.0862190593034029,-0.8936126482232947,0.9798317075266976,49.60887429,0.10320623964071274,-0.5726255176099535,0.6758317572506662,56.098505321,0.14077943796291947,-1.2913593864796402,1.4321388244425597,52.579085211
246,0.08594136917963624,-0.6416404638525197,0.727581833032156,49.805014519,0.10296373954042792,-0.6956990200448363,0.7986627595852642,56.304015638,0.13979815365746617,-1.0173356704157026,1.1571338240731688,52.784331984
247,0.08501106733456254,-0.5972204456131021,0.6822315129476646,49.995071159,0.10138726513832808,-1.233347262105939,1.334734527244267,56.509907253,0.13878812827169895,-1.3174617710998437,1.4562498993715427,52.99090475
248,0.08432033518329263,-1.1258996789585778,1.2102200141418704,50.198885929,0.10053527308627963,-0.8899285681527349,0.9904638412390145,56.717472867,0.13780116336420178,-1.0615164304585618,1.1993175938227636,53.190168237
249,0.08387497626245022,-0.8757340908030216,0.9596090670654718,50.391332112,0.10002433555200696,-0.7170109096521706,0.8170352452041776,56.913080498,0.1367224706336856,-1.3017472935916299,1.4384697642253155,53.394683104
250,0.0835570259951055,-0.726306996637792,0.8098640226328975,50.584701566,0.09968726709485054,-0.5487456001972344,0.6484328672920849,57.113718317,0.13557097455486655,-0.9974620466951238,1.1330330212499904,53.623689013
251,0.08335867384448647,-0.5317940855203425,0.6151527593648289,50.780591338,0.09864657698199153,-1.1813124949059315,1.279959071887923,57.317722962,0.13450063625350595,-1.3784879590886359,1.5129885953421418,53.879400493
252,0.0821620374917984,-0.691208675380242,0.7733707128720404,50.978902178,0.097870958968997,-0.8994738464213565,0.9973448053903535,57.511553038,0.13360166177153587,-0.9476612101602435,1.0812628719317794,54.16068237
253,0.08144487999379635,-1.098241796120245,1.1796866761140414,51.171360193,0.09736637864261866,-0.7024037613906184,0.7997701400332371,57.705385189,0.13273706519976258,-1.1413637009597801,1.2741007661595427,54.361303882
254,0.08100623032078147,-0.841364879039407,0.9223711093601885,51.374858999,0.09705116087570786,-0.5310716474214807,0.6281228082971886,57.910821098,0.13176921708509326,-0.9407848619823236,1.0725540790674168,54.565636413
255,0.08070041239261627,-0.7633098270844823,0.8440102394770985,51.572133,0.09607447078451514,-1.1314915173676336,1.2275659881521488,58.105630088,0.13089793315157294,-1.2038187284473238,1.3347166615988968,54.774688048
256,0.0805008108727634,-0.5587554638723908,0.6392562747451542,51.766057279,0.09531888226047158,-0.8885389809974313,0.9838578632579029,58.297023192,0.12999164406210184,-0.8645603798867256,0.9945520239488275,54.983220697
257,0.07925533829256892,-0.6422862166042247,0.7215415548967936,51.96036961,0.09482143120840192,-0.7130700365859557,0.8078914677943576,58.48858376,0.12909069284796715,-1.1624773847534895,1.2915680776014566,55.1968989
258,0.0785786802880466,-1.061854497520729,1.1404331778087755,52.157836346,0.09448681166395545,-0.5397117807244811,0.6341985923884366,58.680780874,0.128252943046391,-0.8987111035486093,1.0269640465950003,55.405580425
259,0.07817303901538253,-0.8716466337364484,0.9498196727518309,52.351269355,0.09428968653082848,-0.6067084102888689,0.7009980968196974,58.878371799,0.1272866209037602,-1.21453310984126,1.3418197307450201,55.624530858
260,0.07792226644232869,-0.6547769800866181,0.7326992465289468,52.545567183,0.09307412803173065,-1.1124024226622602,1.2054765506939908,59.071444954,0.12636373192071915,-0.8754703244086324,1.0018340563293515,55.839276322
261,0.07716319477185607,-0.5009062852003865,0.5780694799722426,52.744528208,0.09232973726466298,-0.8585265373156528,0.9508562745803157,59.29509789,0.12551560858264565,-1.1425509389439892,1.2680665475266348,56.037562982
262,0.07651681685820222,-1.0470542371145104,1.1235710539727126,52.937954132,0.0918450653553009,-0.6243452662748457,0.7161903316301466,59.624586289,0.12461434211581945,-0.8684499305128597,0.9930642726286791,56.232223996
263,0.07614137791097164,-0.7713383521890593,0.847479730100031,53.128357686,0.09157947963103652,-0.5095436371823361,0.6011231168133726,59.874343369,0.12372221890836954,-1.1436068172888287,1.2673290361971983,56.434612186
264,0.07588926050812006,-0.6616051033113575,0.7374943638194775,53.320936175,0.09068475989624858,-1.0841494485183762,1.1748342084146248,60.241053819,0.12286386452615261,-0.9056615812992206,1.0285254458253732,56.627403032
265,0.07514082361012697,-0.4912057119815971,0.5663465355917241,53.523306509,0.08998171146959066,-0.8307756590273208,0.9207573704969114,60.545581071,0.12207542220130563,-1.1443519889310614,1.266427411132367,56.821669064
266,0.07453547976911068,-1.011319013000505,1.0858544927696157,53.720548419,0.08955269865691662,-0.6646419452250214,0.754194643881938,60.762256733,0.12127453973516822,-0.8575732924143482,0.9788478321495164,57.017460464
267,0.0741999656893313,-0.7733975974930516,0.8475975631823829,53.919600852,0.08927500806748867,-0.5161980366972063,0.605473044764695,60.967168571,0.12051974423229694,-1.1035803685556584,1.2241001127879554,57.223672041
268,0.07398035982623696,-0.589290625875245,0.663270985701482,54.132115171,0.08909238502383232,-0.5909917895286725,0.6800841745525048,61.167671231,0.11962203774601221,-0.8487538336297202,0.9683758713757324,57.429595032
269,0.07322969939559698,-0.4749496088433274,0.5481793082389244,54.337961492,0.08794809738174081,-1.0639022074650448,1.1518503048467856,61.37698668,0.11889838660135865,-1.102557215041993,1.2214556016433518,57.635471832
270,0.07269705226644874,-1.05767215664501,1.1303692089114588,54.534690808,0.08726958092302084,-0.8148393653418964,0.9021089462649172,61.703702664,0.11804959643632174,-0.8806663535709336,0.9987159500072553,57.845854336
271,0.07234028819948435,-0.8099433066160806,0.882283594815565,54.732678942,0.08683099364861846,-0.6427399988532834,0.7295709925019018,62.01357962,0.117322051897645,-1.1051391509027733,1.2224612028004183,58.072742523
272,0.0721171423792839,-0.5898146359912095,0.6619317783704934,54.93070831,0.0865472499281168,-0.49552770763872545,0.5820749575668422,62.220096323,0.11640300275757909,-0.8278214662047407,0.9442244689623198,58.279418719
273,0.07197842327877879,-0.45108373027906534,0.5230621535578441,55.131245749,0.08636329276487231,-0.5868271144599362,0.6731904072248085,62.42222065,0.11564366426318884,-1.0955027107805488,1.2111463750437377,58.532160991
274,0.07103550806641579,-0.5562852386311068,0.6273207466975226,55.325796324,0.08524203905835748,-1.035191093601739,1.1204331326600965,62.663652916,0.11484621604904532,-0.8289374159548943,0.9437836320039397,58.743587876
275,0.07053862093016505,-0.9726269516760153,1.0431655726061804,55.521541585,0.08460724353790283,-0.8113123897339651,0.895919633271868,63.0160323,0.11411655694246292,-1.1099628416671798,1.2240793986096428,58.951793716
276,0.07021677354350686,-0.7245900295483292,0.794806803091836,55.725084808,0.08419177262112498,-0.6538938344076488,0.7380856070287738,63.285170469,0.11333859479054809,-0.8671407674892722,0.9804793622798202,59.149620105
277,0.07000777963548899,-0.5636985538471517,0.6337063334826407,55.923458096,0.08391526993364096,-0.5083912516160183,0.5923065215496592,63.549529678,0.11255355644971132,-1.1588786765871832,1.2714322330368946,59.38554293
278,0.06985411047935486,-0.5155699207086037,0.5854240311879586,56.11934082,0.08372652856633067,-0.5794899274852003,0.663216456051531,63.764046572,0.11209156736731529,-0.9196148098396133,1.0317063772069286,59.607575362
279,0.0689710988663137,-0.5574648882253594,0.6264359870916731,56.317195967,0.0826381747610867,-0.986687546015542,1.0693257207766287,63.975974998,0.11136184819042683,-1.0586339735353425,1.1699958217257693,59.820187888
280,0.06845581671223044,-0.9276295510931121,0.9960853678053425,56.509458951,0.08206034451723099,-0.7775930054348468,0.8596533499520778,64.204760493,0.1104716183617711,-0.8286817600230121,0.9391533783847832,60.019045313
281,0.06813304545357823,-0.7728691883632539,0.8410022338168321,56.702822847,0.08166641229763627,-0.6156397497612947,0.6973061620589309,64.412434999,0.10967010958120227,-1.1119189933258067,1.221589102907009,60.222726558
282,0.06792685016989708,-0.5737537422878747,0.6416805924577718,56.895652646,0.08139736810699105,-0.45838062651059275,0.5397779946175838,64.620103612,0.10879133781418204,-0.7758648163552531,0.8846561541694351,60.424432476
283,0.0677889478392899,-0.44166501322592033,0.5094539610652102,57.089729198,0.08067557821050286,-0.9761599601394835,1.0568355383499863,64.821838948,0.10811336431652308,-1.0605248987333487,1.1686382630498717,60.632942453
284,0.06693683378398418,-0.5229440681911717,0.5898809019751559,57.284098356,0.08013905072584748,-0.7715369725734966,0.8516760232993441,65.037260747,0.10729909129440784,-0.861648074818675,0.9689471661130828,60.84760763
285,0.0664273458532989,-0.9466251529506247,1.0130524988039236,57.504007712,0.07976742554455996,-0.5997782766740851,0.6795457022186451,65.271506124,0.10655046021565795,-1.107850907686101,1.214401367901759,61.053018976
286,0.06614875374361873,-0.6918117883316244,0.7579605420752431,57.703653178,0.07952590566128492,-0.4870921169780349,0.5666180226393198,65.484038718,0.10583057813346386,-0.858005504137449,0.9638360822709129,61.25275562
287,0.06595427449792624,-0.5516725178039312,0.6176267923018575,57.910396073,0.07936620665714145,-0.5543795398219515,0.633745746479093,65.689232467,0.10508185811340809,-1.089716969046477,1.194798827159885,61.45177946
288,0.0658263023942709,-0.42709703206337757,0.49292333445764847,58.113649355,0.07837218279018998,-0.9677249790411757,1.0460971618313657,65.887266955,0.10440060729160905,-0.7936858421823985,0.8980864494740075,61.644394352
289,0.06500238366425037,-0.5710578336073002,0.6360602172715506,58.316770854,0.07779970252886415,-0.7519466829158095,0.8297463854446736,66.08354983,0.10374059900641441,-1.0284263081884513,1.1321669071948657,61.850478993
290,0.06455716956406832,-0.9405616983018916,1.00511886786596,58.519936707,0.077454031445086,-0.6049823153380967,0.6824363467831827,66.279779381,0.10304337739944458,-0.788158454449766,0.8912018318492105,62.048040598
291,0.06425810884684324,-0.7001901278555582,0.7644482367024015,58.718608898,0.07720485934987664,-0.4702673297678306,0.5474721891177072,66.474877869,0.10236004460602999,-1.061009584587537,1.163369629193567,62.248339091
292,0.06406301679089665,-0.5315496747566577,0.5956126915475544,58.912023881,0.07705409359186888,-0.5427583197698418,0.6198124133617107,66.670509653,0.10172693571075797,-0.809433092434535,0.911160028145293,62.445703901
293,0.0634946464560926,-0.48021873252935077,0.5437133789854434,59.106590395,0.07610318716615438,-0.9580219785665456,1.0341251657327,66.86386041,0.10098386742174625,-1.0781621432028912,1.1791460106246374,62.648820962
294,0.06307066138833761,-0.8817128711851643,0.9447835325735019,59.311437081,0.07552663749083877,-0.7181275128086302,0.793654150299469,67.056931147,0.10026877606287599,-0.8135378556517363,0.9138066317146123,62.869770322
295,0.06279590260237455,-0.7080129353222375,0.7708088379246121,59.509667092,0.07520625414326787,-0.5382354054748362,0.613441659618104,67.253378731,0.09951704042032361,-1.0589455050892278,1.1584625455095514,63.092046757
296,0.0626365733332932,-0.4912617639346468,0.55389833726794,59.703374481,0.07501008221879601,-0.4292477545793911,0.5042578367981871,67.457628696,0.09882448054850101,-0.8090752049631025,0.9078996855116035,63.299236027
297,0.0625154385343194,-0.46012945973067687,0.5226448982649963,59.901125695,0.07437998009845614,-0.9135412911372089,0.9879212712356651,67.659049954,0.09811855852603912,-1.0395281397379268,1.137646698263966,63.517707966
298,0.06176238181069493,-0.5153992086477093,0.5771615904584042,60.102820247,0.0739002674818039,-0.7065272550863675,0.7804275225681714,67.856139511,0.09755556005984545,-0.8115485692545992,0.9091041293144446,63.73558635
299,0.06132840132340789,-0.8403175743556872,0.9016459756790951,60.294740505,0.0735971974208951,-0.5552233860628988,0.6288205834837939,68.072085568,0.09688227763399482,-1.069940406439832,1.1668226840738267,63.948249878
300,0.06107438588514924,-0.6995947933285684,0.7606691792137177,60.486312309,0.07338607823476195,-0.4212143600913656,0.49460043832612754,68.26883244,0.09624831518158317,-0.7847721195974078,0.881020434778991,64.145994997
301,0.060898678842931986,-0.5409915323714758,0.6018902112144078,60.679038378,0.07326017273589969,-0.515497084761515,0.5887572574974147,68.463750875,0.0956177357584238,-1.007456055510402,1.1030737912688258,64.348213278
302,0.06078915623947978,-0.4102201343809888,0.4710092906204686,60.87918225,0.07240193570032716,-0.9080233781883358,0.9804253138886629,68.657565251,0.0949386116117239,-0.8248668724349546,0.9198054840466785,64.583411376
303,0.06007788749411702,-0.48493565984776765,0.5450135473418847,61.075648768,0.07192934257909656,-0.695386497440051,0.7673158400191475,68.853746006,0.09426675084978342,-1.0215204458876803,1.1157871967374637,64.805112376
304,0.05967844743281603,-0.8337293719454548,0.8934078193782709,61.288139662,0.07163832616060972,-0.5375284219205181,0.6091667480811278,69.052304464,0.09369981335476041,-0.7950933260944044,0.8887931394491648,65.016036024
305,0.059415099676698446,-0.6564280451575444,0.7158431448342428,61.538782777,0.07144158892333508,-0.4122017704150913,0.4836433593384264,69.250107994,0.09308652766048908,-1.005428138922139,1.098514666582628,65.236515777
306,0.05923821171745658,-0.5784619624901977,0.6377001742076542,61.769105102,0.07086185365915298,-0.8727342233863897,0.9435960770455427,69.452455053,0.09261162905022502,-0.7585889119710183,0.8512005410212433,65.453903049
307,0.059132928028702736,-0.4288187366896121,0.48795166471831486,61.985505855,0.07041296176612377,-0.6905037889047243,0.7609167506708481,69.651812172,0.09198893327265978,-1.0358675391299235,1.1278564724025832,65.691363885
308,0.05844694469124079,-0.4690591463412641,0.5275060910325049,62.198800812,0.07009788462892175,-0.5299737340447788,0.6000716186737005,69.865048206,0.0914946380071342,-0.7581170412040015,0.8496116792111357,65.907145185
309,0.05803709849715233,-0.8347464355630949,0.8927835340602472,62.415225152,0.06991720013320446,-0.422217442014615,0.49213464214781943,70.069031679,0.09091201750561595,-1.0097119295318198,1.1006239470374357,66.11615891
310,0.057780307717621326,-0.6661330054548689,0.7239133131724902,62.646390144,0.0697877281345427,-0.4837648103372487,0.5535525384717914,70.273580437,0.0903667788952589,-0.7262048216428623,0.8165716005381212,66.319674376
311,0.05762981716543436,-0.4898269364870549,0.5474567536524892,62.865532402,0.06902882223948836,-0.8889458139023425,0.9579746361418309,70.472421761,0.08983772760257125,-0.9439709869544028,1.033808714556974,66.51682031
312,0.057518832851201296,-0.38916833450390786,0.44668716735510916,63.086251257,0.0685654291883111,-0.6479096413390266,0.7164750705273377,70.67132263,0.08929072739556432,-0.7338692911667879,0.8231600185623522,66.711838287
313,0.05684147123247385,-0.5321838660248286,0.5890253372573024,63.305455253,0.06830117525532842,-0.49342528343276015,0.5617264586880886,70.870302527,0.08873851085081697,-0.9545869601881609,1.0433254710389779,66.918447841
314,0.05645837262272835,-0.8231768352309974,0.8796352078537257,63.527249617,0.06813521962612867,-0.4063518636158854,0.47448708324201405,71.077389282,0.08818335691466928,-0.765875560626041,0.8540589175407103,67.114615217
315,0.056207696441560984,-0.6220649019405009,0.6782725983820619,63.732854724,0.06757719535380602,-0.8583140422251176,0.9258912375789237,71.302291655,0.08762365486472845,-0.9506419668440991,1.0382656217088275,67.412466949
316,0.056051444727927446,-0.5602339355598849,0.6162853802878123,63.932890432,0.06715868832543492,-0.646121174982536,0.7132798633079709,71.543120775,0.08728782273828983,-0.7512921413774212,0.838579964115711,67.643714435
317,0.05595334293320775,-0.4021381370787189,0.4580914800119267,64.139185394,0.06688934797421098,-0.5080366024736467,0.5749259504478577,71.783285905,0.08700731303542852,-0.904699644627323,0.9917069576627515,67.8474501
318,0.05531399557366967,-0.4590727549150735,0.5143867504887432,64.353582609,0.06672018393874168,-0.39218903974126285,0.45890922368000453,72.022976324,0.08646744955331087,-0.7497019888024461,0.836169438355757,68.063038462
319,0.054951719008386135,-0.7874445083651045,0.8423962273734906,64.562375622,0.0666093984618783,-0.47442460978841616,0.5410340082502945,72.234909161,0.08593804948031902,-0.9544225140588187,1.0403605635391378,68.281189054
320,0.05472364090383053,-0.6221231398695508,0.6768467807733813,64.761432586,0.06588436104357243,-0.8597127225272665,0.9255970835708389,72.447563094,0.08543587801977992,-0.7333377262028176,0.8187736042225975,68.495199483
321,0.0545564410276711,-0.5227456954690339,0.577302136496705,64.964914154,0.06547742895781994,-0.662587215655126,0.728064644612946,72.656357468,0.08485274482518435,-0.9713297423069625,1.0561824871321468,68.725784867
322,0.05445552244782448,-0.39465437611498366,0.44910989856280814,65.16848374,0.06521499762311578,-0.4842118541661886,0.5494268517893044,72.874128472,0.08432918973267078,-0.7441041127124626,0.8284333024451334,68.960122759
323,0.053822824731469154,-0.45632362529992854,0.5101464500313977,65.379676783,0.0650533945299685,-0.4073512059584097,0.4724046004883782,73.097848501,0.08377404417842627,-0.983369881660983,1.0671439258394093,69.212474073
324,0.053473157808184624,-0.7708856858334325,0.8243588436416172,65.591085896,0.06450026528909802,-0.8286487484720713,0.8931490137611693,73.303015421,0.08345864061266184,-0.8077572234200003,0.8912158640326622,69.459410654
325,0.053243101574480534,-0.672603990297743,0.7258470918722235,65.802559986,0.06410514656454325,-0.645290626785151,0.7093957733496943,73.516751913,0.082917096093297,-0.9535800777950385,1.0364971738883355,69.741349663
326,0.05309408577159047,-0.5004472019661064,0.5535412877376968,66.005511504,0.06385236466303468,-0.46906963337231744,0.5329219980353521,73.724871784,0.08227081503719091,-0.6553545504138674,0.7376253654510583,69.977437015
327,0.0530009875074029,-0.3889311202152168,0.4419321077226197,66.216721476,0.06370490929111838,-0.39386176482160984,0.4575666741127282,73.936531358,0.08176948130130768,-0.88328432045477,0.9650538017560777,70.213076895
328,0.052424519788473845,-0.4598980402436199,0.5123225600320938,66.416778364,0.06318591115996242,-0.795451830024767,0.8586377411847295,74.131485248,0.08128697052598,-0.7086697560508508,0.7899567265768308,70.438712035
329,0.052099729888141155,-0.7592154538727796,0.8113151837609207,66.616155694,0.06281721917912364,-0.6706028162177411,0.7334200353968647,74.324040581,0.08081779908388853,-0.9197464698729467,1.0005642689568353,70.664439555
330,0.05187161359935999,-0.6715527100344021,0.7234243236337621,66.816383754,0.06254945788532495,-0.5005897131510082,0.5631391710363332,74.516396779,0.08036491787061095,-0.7049489608188351,0.785313878689446,70.890535886
331,0.05174230271950364,-0.45785620646645153,0.5095985091859552,67.016952063,0.062381632160395384,-0.3796540208529766,0.442035653013372,74.713073951,0.0798976793885231,-0.8603497958986526,0.9402474752871757,71.123226651
332,0.0513168522156775,-0.397170586548782,0.4484874387644595,67.221162843,0.062276923563331366,-0.44513724186795933,0.5074141654312907,74.906377767,0.07940624980255961,-0.6821272803681273,0.7615335301706869,71.341812067
333,0.051000264938920736,-0.742949471186729,0.7939497361256498,67.423114851,0.061639008577913046,-0.7947570286805288,0.8563960372584418,75.098862132,0.07897624652832747,-0.844202305684314,0.9231785522126414,71.575912484
334,0.0508038648404181,-0.5641166102546142,0.6149204750950323,67.625354384,0.06126746442168951,-0.6123983119439877,0.6736657763656773,75.317909714,0.07849536929279566,-0.6885075062500796,0.7670028755428753,71.806592056
335,0.05068017914891243,-0.4776727971007846,0.528352976249697,67.826759784,0.06104782968759537,-0.4734895020227654,0.5345373317103608,75.696535101,0.07800563843920827,-0.8953452270809574,0.9733508655201657,72.034910477
336,0.05029136734083295,-0.3693647303185372,0.4196560976593702,68.037544727,0.060904689598828554,-0.3694064758272493,0.43031116542607784,76.024864323,0.0775926080532372,-0.7055179228732111,0.7831105309264483,72.252111113
337,0.04996030731126666,-0.7637902821614162,0.8137505894726829,68.23803521,0.06080545298755169,-0.4414136660610435,0.5022191190485952,76.292754123,0.07712154975160956,-0.9006330325686585,0.977754582320268,72.466011157
338,0.04976274585351348,-0.6127096609756499,0.6624724068291634,68.442095976,0.060180510859936476,-0.7892082608962774,0.8493887717562139,76.553512669,0.07669099699705839,-0.6732746383433645,0.7499656353404229,72.692926202
339,0.04963555280119181,-0.44075162345478436,0.49038717625597616,68.650175195,0.05981233390048146,-0.6057720203478549,0.6655843542483364,76.759627934,0.07622312800958753,-0.8547488885373409,0.9309720165469284,72.913586251
340,0.04920753324404359,-0.36503558711492445,0.41424312035896804,68.855995615,0.059586760587990284,-0.44744956426641025,0.5070363248544005,77.002816298,0.07594366976991296,-0.6848715231608726,0.7608151929307856,73.135752754
341,0.04891262296587229,-0.781722277009985,0.8306348999758573,69.057841143,0.05945121869444847,-0.37517922271407045,0.4346304414085189,77.204145867,0.0757027305662632,-0.8283751399494208,0.904077870515684,73.362916986
342,0.04870039504021406,-0.6092126955702248,0.6579130906104389,69.270606107,0.05898286122828722,-0.7482035349680256,0.8071863961963128,77.410725282,0.07545310258865356,-0.6881278879630037,0.7635809905516573,73.590443563
343,0.04858038341626525,-0.45659091977861177,0.505171303194877,69.474002298,0.058652065228670835,-0.5992301444766372,0.6578822097053081,77.642433668,0.07507931999862194,-0.7955124927157313,0.8705918127143533,73.817457527
344,0.048217898234725,-0.34221246295138474,0.39043036118610974,69.680545342,0.05842174822464585,-0.5011974312772587,0.5596191795019045,77.943470518,0.07465813541784883,-0.6163332948668367,0.6909914302846856,74.057512401
345,0.04791788710281253,-0.7105851221357051,0.7585030092385177,69.874696953,0.05826069414615631,-0.3471904833571404,0.40545117750329673,78.255246373,0.07425895938649774,-0.8137010041296504,0.8879599635161481,74.258660325
346,0.04773022327572107,-0.5989447478752838,0.6466749711510049,70.067787687,0.057852998841553926,-0.767076798826352,0.824929797667906,78.538859698,0.07379924179986119,-0.5852113976084738,0.659010639408335,74.471641746
347,0.047623295336961746,-0.44120724349168583,0.4888305388286476,70.260717952,0.05751197226345539,-0.5772859338899643,0.6347979061534197,78.852574748,0.07341712852939963,-0.7940696516829981,0.8674867802123978,74.680545113
348,0.04728151252493262,-0.3289814748642046,0.3762629873891372,70.457369366,0.0573151558637619,-0.4476076006160312,0.5049227564797931,79.130356645,0.07288832915946841,-0.6287949855230077,0.7016833146824761,74.890594863
349,0.047000312246382236,-0.7032693135414174,0.7502696257877997,70.655293174,0.057187716476619244,-0.366464820777777,0.4236525372543962,79.336994448,0.0724709602072835,-0.8365792225173878,0.9090501827246713,75.101350278
350,0.046805283054709435,-0.5381690709625602,0.5849743540172696,70.852711761,0.057092901319265366,-0.42483937862071386,0.4819322799399792,79.552717701,0.07201324962079525,-0.5978281236748964,0.6698413732956916,75.314069775
351,0.04669442167505622,-0.4754196992016171,0.5221141208766733,71.049103147,0.056517334654927254,-0.7389881249325754,0.7955054595875026,79.838215408,0.0716085210442543,-0.8185542886548394,0.8901628096990937,75.538730296
352,0.04661935614421964,-0.3407348638271914,0.38735421997141106,71.253013195,0.05619237199425697,-0.565514667400155,0.621707039394412,80.196028747,0.0711332531645894,-0.6329219446520071,0.7040551978165965,75.738126211
353,0.04614568082615733,-0.41182160707293036,0.4579672878990877,71.453122472,0.0559855648316443,-0.4637491680101,0.5197347328417443,80.446133011,0.07071084389463067,-0.8147628419924069,0.8854736858870376,75.942426525
354,0.0458509991876781,-0.6861690629181441,0.7320200621058222,71.654687763,0.05584379006177187,-0.3411954600670555,0.39703925012882735,80.648929728,0.0703422031365335,-0.6295597865215596,0.6999019896580931,76.143911262
355,0.045679856557399035,-0.5846132318147248,0.6302930883721238,71.849173703,0.05575780803337693,-0.41657500548353177,0.4723328135169087,80.871299864,0.06995292799547315,-0.7847511407441583,0.8547040687396315,76.349882551
356,0.045568347442895174,-0.42759696108514067,0.47316530852803584,72.047910142,0.055204895325005054,-0.7287403525282325,0.7839452478532376,81.078071027,0.06958423601463437,-0.6383516421370207,0.707935878151655,76.579713923
357,0.04549205815419555,-0.32340246857982624,0.3688945267340218,72.240961734,0.05490759015083313,-0.5643655924844833,0.6192731826353164,81.299555287,0.06920655257999897,-0.7942612726558583,0.8634678252358573,76.793208578
358,0.04503461625427008,-0.4299823874936113,0.47501700374788136,72.433533902,0.054710800759494305,-0.44652658376397625,0.5012373845234706,81.517607648,0.06883901031687856,-0.6610673378548658,0.7299063481717444,76.993833106
359,0.044778557028621435,-0.7012200708331977,0.7459986278618191,72.627124569,0.054584162309765816,-0.3522069955354805,0.40679115784524633,81.71762425,0.06846267310902476,-0.8022960163030097,0.8707586894120345,77.198021366
360,0.04462658381089568,-0.4995884348590458,0.5442150186699415,72.830423348,0.05417378945276141,-0.7253789898370062,0.7795527792897676,81.930514715,0.06810601381585002,-0.6296495816953396,0.6977555955111896,77.409315861
361,0.04451418528333306,-0.4117497922068969,0.45626397749022995,73.032921614,0.05387217132374644,-0.580840315054477,0.6347124863782234,82.157517355,0.06774671701714396,-0.7959753983813429,0.8637221153984869,77.618004086
